Date,Time,Open,High,Low,Close,Vol,OI
11/23/2004,17:00:00,1075.75000,1078.25000,1069.25000,1077.00000,635022,1016437
11/24/2004,17:00:00,1076.50000,1081.00000,1075.75000,1079.75000,428298,1022032
11/26/2004,17:00:00,1079.75000,1085.25000,1077.00000,1078.50000,179479,1032334
11/29/2004,17:00:00,1078.25000,1089.00000,1070.00000,1073.75000,812904,1035082
11/30/2004,17:00:00,1074.25000,1077.25000,1070.75000,1071.75000,687321,1024256
12/01/2004,17:00:00,1073.25000,1090.00000,1072.75000,1087.50000,707865,1060621
12/02/2004,17:00:00,1087.25000,1093.50000,1084.75000,1088.25000,716558,1052318
12/03/2004,17:00:00,1091.50000,1096.25000,1083.50000,1087.00000,827492,1023412
12/06/2004,17:00:00,1087.00000,1091.00000,1083.00000,1087.00000,456185,1030231
12/07/2004,17:00:00,1087.00000,1091.25000,1074.75000,1075.50000,802914,905647
12/08/2004,17:00:00,1075.00000,1082.50000,1073.75000,1081.75000,691265,874555
12/09/2004,17:00:00,1081.00000,1089.00000,1071.25000,1086.25000,848103,399314
12/10/2004,17:00:00,1086.00000,1089.75000,1082.50000,1087.25000,729848,511565
12/13/2004,17:00:00,1087.50000,1098.25000,1087.25000,1098.00000,562390,558604
12/14/2004,17:00:00,1097.75000,1103.75000,1094.75000,1102.00000,608799,677640
12/15/2004,17:00:00,1102.00000,1105.00000,1097.00000,1102.75000,632881,666133
12/16/2004,17:00:00,1102.50000,1106.25000,1095.75000,1102.00000,729814,686288
12/17/2004,17:00:00,1101.75000,1104.50000,1090.75000,1093.75000,821953,690600
12/20/2004,17:00:00,1093.00000,1102.25000,1090.75000,1094.25000,494262,693615
12/21/2004,17:00:00,1094.00000,1104.00000,1092.75000,1103.50000,451956,714063
12/22/2004,17:00:00,1102.75000,1109.75000,1102.25000,1106.50000,401650,729708
12/23/2004,17:00:00,1106.25000,1112.00000,1104.50000,1107.25000,268933,733340
12/27/2004,17:00:00,1107.75000,1112.50000,1102.75000,1104.00000,297065,729778
12/28/2004,17:00:00,1104.00000,1112.25000,1103.25000,1111.00000,251113,724632
12/29/2004,17:00:00,1111.00000,1112.75000,1108.25000,1112.50000,210237,742222
12/30/2004,17:00:00,1112.25000,1114.50000,1109.00000,1110.25000,210317,748094
12/31/2004,17:00:00,1110.25000,1115.25000,1106.25000,1109.25000,246153,741148
01/03/2005,17:00:00,1109.00000,1116.75000,1097.25000,1101.75000,672360,777438
01/04/2005,17:00:00,1101.75000,1105.00000,1082.25000,1086.50000,869562,796843
01/05/2005,17:00:00,1086.25000,1090.50000,1078.25000,1078.75000,855689,816988
01/06/2005,17:00:00,1078.75000,1089.25000,1078.25000,1083.75000,678414,822895
01/07/2005,17:00:00,1084.00000,1090.00000,1079.00000,1081.75000,766197,828632
01/10/2005,17:00:00,1082.50000,1092.25000,1080.75000,1087.25000,727775,825187
01/11/2005,17:00:00,1086.75000,1088.25000,1077.25000,1079.50000,759233,816648
01/12/2005,17:00:00,1081.50000,1085.25000,1072.25000,1083.00000,948455,827578
01/13/2005,17:00:00,1083.25000,1085.75000,1071.75000,1073.50000,727580,830791
01/14/2005,17:00:00,1073.75000,1082.25000,1072.25000,1079.25000,518753,798175
01/18/2005,17:00:00,1080.50000,1093.25000,1076.00000,1091.25000,777663,839714
01/19/2005,17:00:00,1091.50000,1092.75000,1078.75000,1079.00000,730230,830843
01/20/2005,17:00:00,1077.00000,1078.50000,1069.50000,1072.00000,929786,829311
01/21/2005,17:00:00,1072.75000,1076.25000,1062.75000,1064.00000,900208,829063
01/24/2005,17:00:00,1065.50000,1069.75000,1059.75000,1061.75000,854722,840647
01/25/2005,17:00:00,1061.75000,1071.00000,1061.50000,1065.25000,739854,846406
01/26/2005,17:00:00,1065.25000,1072.25000,1065.00000,1068.75000,751462,849953
01/27/2005,17:00:00,1068.50000,1073.50000,1065.75000,1070.25000,732660,850265
01/28/2005,17:00:00,1070.75000,1073.00000,1061.75000,1070.25000,829911,822019
01/31/2005,17:00:00,1072.25000,1078.50000,1072.25000,1077.25000,669875,797969
02/01/2005,17:00:00,1077.25000,1086.50000,1075.00000,1084.75000,651757,808503
02/02/2005,17:00:00,1085.25000,1091.50000,1084.50000,1088.75000,587228,823896
02/03/2005,17:00:00,1087.75000,1089.00000,1081.25000,1085.00000,569604,819238
02/04/2005,17:00:00,1085.25000,1100.00000,1083.75000,1097.50000,654585,859513
02/07/2005,17:00:00,1098.25000,1100.50000,1095.00000,1096.25000,441330,856579
02/08/2005,17:00:00,1096.50000,1101.75000,1095.50000,1097.75000,458474,862817
02/09/2005,17:00:00,1097.25000,1100.00000,1087.25000,1088.50000,674518,858552
02/10/2005,17:00:00,1088.00000,1095.00000,1087.25000,1092.00000,624507,875556
02/11/2005,17:00:00,1092.25000,1105.50000,1089.25000,1102.50000,807304,909925
02/14/2005,17:00:00,1103.25000,1104.00000,1099.50000,1101.75000,417612,901245
02/15/2005,17:00:00,1101.75000,1109.00000,1101.00000,1106.25000,677146,909608
02/16/2005,17:00:00,1106.00000,1109.00000,1099.00000,1106.00000,659402,928300
02/17/2005,17:00:00,1106.25000,1107.50000,1096.25000,1096.50000,807624,917567
02/18/2005,17:00:00,1096.75000,1099.25000,1093.00000,1097.75000,600297,899449
02/22/2005,17:00:00,1098.50000,1098.75000,1079.50000,1080.25000,949859,873563
02/23/2005,17:00:00,1080.50000,1089.50000,1079.00000,1088.25000,761306,886962
02/24/2005,17:00:00,1088.25000,1097.00000,1083.50000,1096.25000,749925,909218
02/25/2005,17:00:00,1096.25000,1108.75000,1095.25000,1107.50000,657702,931592
02/28/2005,17:00:00,1107.50000,1110.25000,1093.75000,1099.50000,746263,923939
03/01/2005,17:00:00,1100.50000,1108.75000,1098.50000,1105.50000,646303,937421
03/02/2005,17:00:00,1105.75000,1112.50000,1099.50000,1105.00000,864801,943881
03/03/2005,17:00:00,1105.25000,1112.25000,1100.00000,1105.50000,802229,950837
03/04/2005,17:00:00,1105.50000,1121.25000,1104.75000,1119.75000,709416,955536
03/07/2005,17:00:00,1121.25000,1125.25000,1118.75000,1120.75000,590194,962424
03/08/2005,17:00:00,1121.25000,1122.00000,1114.00000,1116.00000,678481,925558
03/09/2005,17:00:00,1116.25000,1119.50000,1102.00000,1102.50000,1057580,891650
03/10/2005,17:00:00,1102.75000,1107.25000,1096.50000,1105.00000,775611,395929
03/11/2005,17:00:00,1106.50000,1109.50000,1093.50000,1096.50000,893746,546705
03/14/2005,17:00:00,1096.75000,1103.50000,1094.75000,1103.00000,708213,646044
03/15/2005,17:00:00,1103.25000,1107.25000,1092.75000,1093.75000,910448,727927
03/16/2005,17:00:00,1093.50000,1097.25000,1080.50000,1083.00000,1026859,779892
03/17/2005,17:00:00,1083.50000,1089.00000,1081.25000,1085.00000,761057,813808
03/18/2005,17:00:00,1085.25000,1088.00000,1077.50000,1081.75000,787043,816531
03/21/2005,17:00:00,1082.50000,1084.50000,1073.50000,1077.25000,664651,831765
03/22/2005,17:00:00,1077.25000,1084.75000,1063.00000,1065.25000,859051,843519
03/23/2005,17:00:00,1064.00000,1071.25000,1059.75000,1065.50000,865506,859285
03/24/2005,17:00:00,1065.75000,1075.25000,1065.50000,1066.50000,658008,848640
03/28/2005,17:00:00,1067.00000,1074.50000,1067.00000,1068.50000,519128,827320
03/29/2005,17:00:00,1068.75000,1074.25000,1057.75000,1061.00000,975050,863635
03/30/2005,17:00:00,1061.00000,1076.75000,1060.00000,1076.50000,811569,872121
03/31/2005,17:00:00,1076.50000,1079.25000,1073.00000,1075.00000,717296,850492
04/01/2005,17:00:00,1074.75000,1084.50000,1063.50000,1068.75000,1094072,894913
04/04/2005,17:00:00,1068.25000,1073.00000,1061.75000,1070.75000,810132,888620
04/05/2005,17:00:00,1071.00000,1078.00000,1069.50000,1076.25000,665877,878452
04/06/2005,17:00:00,1075.75000,1084.00000,1075.00000,1080.25000,779290,885679
04/07/2005,17:00:00,1080.25000,1086.75000,1077.25000,1086.25000,811332,870444
04/08/2005,17:00:00,1086.25000,1086.50000,1073.75000,1074.50000,732352,883787
04/11/2005,17:00:00,1073.75000,1078.25000,1072.25000,1074.75000,623058,887767
04/12/2005,17:00:00,1074.75000,1084.25000,1064.00000,1081.00000,1241970,880642
04/13/2005,17:00:00,1080.75000,1081.50000,1064.50000,1067.00000,1005028,908089
04/14/2005,17:00:00,1066.75000,1069.50000,1051.00000,1051.50000,1265440,965779
04/15/2005,17:00:00,1051.25000,1055.00000,1034.00000,1034.50000,1425789,974337
04/18/2005,17:00:00,1035.00000,1042.50000,1026.75000,1037.75000,1106722,982641
04/19/2005,17:00:00,1038.00000,1048.00000,1037.50000,1046.75000,909978,967766
04/20/2005,17:00:00,1048.75000,1050.75000,1027.75000,1030.75000,1331518,1026795
04/21/2005,17:00:00,1030.25000,1054.75000,1028.75000,1052.50000,1041607,983525
04/22/2005,17:00:00,1052.00000,1052.25000,1034.75000,1048.25000,960073,975998
04/25/2005,17:00:00,1048.00000,1057.25000,1046.50000,1055.00000,722198,939982
04/26/2005,17:00:00,1055.25000,1057.00000,1043.50000,1044.75000,648713,949733
04/27/2005,17:00:00,1044.00000,1052.50000,1036.25000,1048.25000,930845,967454
04/28/2005,17:00:00,1048.50000,1049.50000,1033.50000,1034.00000,910474,991705
04/29/2005,17:00:00,1035.00000,1050.50000,1031.25000,1049.50000,1150696,996012
05/02/2005,17:00:00,1048.75000,1055.50000,1046.50000,1054.50000,655692,968676
05/03/2005,17:00:00,1055.00000,1059.75000,1048.25000,1057.00000,945783,961589
05/04/2005,17:00:00,1056.75000,1068.75000,1053.75000,1066.25000,916232,955684
05/05/2005,17:00:00,1066.50000,1071.00000,1058.50000,1066.00000,995990,966053
05/06/2005,17:00:00,1065.50000,1073.25000,1062.00000,1062.25000,786504,972825
05/09/2005,17:00:00,1063.50000,1071.75000,1061.00000,1069.25000,643470,966628
05/10/2005,17:00:00,1069.25000,1069.50000,1054.50000,1057.25000,969039,1007158
05/11/2005,17:00:00,1057.00000,1064.50000,1049.00000,1063.50000,1092276,991407
05/12/2005,17:00:00,1063.00000,1066.25000,1049.50000,1050.25000,1080807,1012465
05/13/2005,17:00:00,1051.25000,1056.50000,1037.75000,1047.75000,1171498,986064
05/16/2005,17:00:00,1047.75000,1058.75000,1045.75000,1058.00000,765420,944449
05/17/2005,17:00:00,1058.00000,1067.25000,1051.75000,1066.25000,885389,964989
05/18/2005,17:00:00,1066.00000,1080.50000,1063.25000,1077.75000,924983,982691
05/19/2005,17:00:00,1077.75000,1083.75000,1076.25000,1082.25000,776523,978389
05/20/2005,17:00:00,1082.50000,1084.00000,1077.00000,1081.25000,549423,997095
05/23/2005,17:00:00,1081.75000,1090.00000,1080.25000,1087.25000,637243,1013375
05/24/2005,17:00:00,1087.25000,1087.75000,1081.50000,1084.75000,628157,1008700
05/25/2005,17:00:00,1083.25000,1084.75000,1077.25000,1083.50000,590207,1012785
05/26/2005,17:00:00,1083.25000,1091.25000,1082.75000,1089.00000,549682,1014003
05/27/2005,17:00:00,1089.00000,1091.50000,1087.00000,1091.25000,278454,1014937
05/31/2005,17:00:00,1091.00000,1093.00000,1082.50000,1083.25000,691298,1011770
06/01/2005,17:00:00,1083.50000,1098.00000,1082.75000,1092.25000,1059928,1033205
06/02/2005,17:00:00,1092.50000,1096.75000,1089.50000,1096.25000,549044,989578
06/03/2005,17:00:00,1096.00000,1098.00000,1085.75000,1089.50000,858227,982029
06/06/2005,17:00:00,1089.25000,1090.50000,1084.00000,1089.00000,521956,961070
06/07/2005,17:00:00,1089.00000,1100.75000,1088.50000,1090.00000,1021351,978312
06/08/2005,17:00:00,1090.25000,1094.50000,1084.50000,1087.00000,759672,894952
06/09/2005,17:00:00,1086.75000,1093.75000,1082.25000,1092.00000,770432,388370
06/10/2005,17:00:00,1091.75000,1094.75000,1083.50000,1090.00000,701440,502118
06/13/2005,17:00:00,1090.00000,1098.50000,1085.75000,1093.50000,820789,608508
06/14/2005,17:00:00,1093.25000,1099.50000,1091.25000,1096.00000,651880,673842
06/15/2005,17:00:00,1095.75000,1100.25000,1089.50000,1097.75000,854410,715216
06/16/2005,17:00:00,1097.75000,1103.75000,1096.25000,1101.75000,734931,770947
06/17/2005,17:00:00,1101.75000,1111.25000,1101.25000,1106.50000,802869,795294
06/20/2005,17:00:00,1106.50000,1110.50000,1101.25000,1106.00000,490354,784432
06/21/2005,17:00:00,1106.00000,1108.50000,1102.25000,1107.00000,586447,799381
06/22/2005,17:00:00,1107.00000,1111.00000,1102.00000,1107.00000,571229,799859
06/23/2005,17:00:00,1107.25000,1108.50000,1089.75000,1090.00000,888432,825653
06/24/2005,17:00:00,1090.00000,1092.25000,1079.25000,1081.75000,806436,829099
06/27/2005,17:00:00,1081.50000,1085.25000,1078.50000,1082.25000,660708,831783
06/28/2005,17:00:00,1082.00000,1093.25000,1081.75000,1092.75000,672914,835449
06/29/2005,17:00:00,1092.75000,1094.75000,1088.00000,1089.00000,525912,817466
06/30/2005,17:00:00,1089.00000,1093.75000,1080.00000,1081.50000,805568,828400
07/01/2005,17:00:00,1082.00000,1088.25000,1081.25000,1086.00000,616158,839674
07/05/2005,17:00:00,1086.00000,1096.75000,1081.50000,1095.00000,713519,857170
07/06/2005,17:00:00,1094.75000,1096.75000,1084.00000,1084.50000,802296,853152
07/07/2005,17:00:00,1084.25000,1089.25000,1056.75000,1088.75000,1327162,889327
07/08/2005,17:00:00,1088.75000,1103.25000,1086.75000,1102.50000,841624,905004
07/11/2005,17:00:00,1102.50000,1110.75000,1101.50000,1109.50000,660773,908496
07/12/2005,17:00:00,1109.25000,1115.75000,1105.75000,1111.50000,731031,948799
07/13/2005,17:00:00,1111.75000,1114.50000,1108.75000,1114.00000,589633,958041
07/14/2005,17:00:00,1113.75000,1123.50000,1113.00000,1117.75000,880014,962267
07/15/2005,17:00:00,1117.25000,1119.50000,1112.50000,1117.25000,554683,938409
07/18/2005,17:00:00,1116.50000,1117.50000,1110.00000,1112.50000,445747,943048
07/19/2005,17:00:00,1112.50000,1120.00000,1112.50000,1119.25000,613904,947209
07/20/2005,17:00:00,1117.75000,1126.00000,1111.50000,1122.50000,923309,951348
07/21/2005,17:00:00,1124.25000,1132.00000,1113.00000,1116.00000,1093565,948331
07/22/2005,17:00:00,1115.25000,1124.00000,1113.25000,1123.00000,542786,950358
07/25/2005,17:00:00,1122.75000,1127.75000,1116.50000,1120.00000,576981,948033
07/26/2005,17:00:00,1120.00000,1123.50000,1117.50000,1121.00000,560862,948465
07/27/2005,17:00:00,1121.00000,1126.50000,1118.25000,1125.75000,553800,945322
07/28/2005,17:00:00,1125.50000,1134.25000,1124.25000,1133.00000,676330,992448
07/29/2005,17:00:00,1133.00000,1134.75000,1122.50000,1122.75000,691729,990868
08/01/2005,17:00:00,1125.25000,1128.00000,1121.75000,1123.50000,562113,1006447
08/02/2005,17:00:00,1123.25000,1133.50000,1123.00000,1131.00000,672058,1003892
08/03/2005,17:00:00,1130.75000,1134.50000,1128.25000,1133.75000,531908,1013780
08/04/2005,17:00:00,1133.75000,1134.50000,1122.50000,1124.00000,622052,1015214
08/05/2005,17:00:00,1124.25000,1127.00000,1113.25000,1115.75000,688747,997177
08/08/2005,17:00:00,1115.75000,1120.50000,1110.25000,1113.25000,653176,1003772
08/09/2005,17:00:00,1112.75000,1122.25000,1111.50000,1120.25000,683725,1020003
08/10/2005,17:00:00,1120.00000,1131.25000,1114.25000,1119.75000,932525,1055404
08/11/2005,17:00:00,1119.50000,1126.50000,1116.00000,1124.50000,744612,1065897
08/12/2005,17:00:00,1124.25000,1124.50000,1113.25000,1117.00000,683616,1054191
08/15/2005,17:00:00,1116.75000,1124.50000,1113.75000,1123.50000,597897,1020287
08/16/2005,17:00:00,1123.25000,1125.00000,1106.00000,1107.50000,853949,1030238
08/17/2005,17:00:00,1107.50000,1113.75000,1104.25000,1107.50000,808255,1045852
08/18/2005,17:00:00,1107.50000,1110.75000,1102.75000,1107.00000,659584,1040564
08/19/2005,17:00:00,1106.75000,1113.25000,1106.00000,1109.75000,546467,1050324
08/22/2005,17:00:00,1109.25000,1117.00000,1103.50000,1110.00000,844986,1046070
08/23/2005,17:00:00,1109.25000,1111.00000,1101.50000,1107.50000,685576,1052666
08/24/2005,17:00:00,1107.00000,1111.75000,1095.00000,1096.00000,1030677,1076349
08/25/2005,17:00:00,1095.25000,1101.00000,1094.50000,1099.50000,576260,1080554
08/26/2005,17:00:00,1099.75000,1101.25000,1090.75000,1092.00000,803310,1066916
08/29/2005,17:00:00,1089.50000,1101.75000,1080.00000,1100.50000,933736,1013697
08/30/2005,17:00:00,1100.50000,1101.00000,1087.50000,1094.50000,1275962,1024367
08/31/2005,17:00:00,1094.50000,1110.25000,1090.75000,1107.50000,1264229,1042627
09/01/2005,17:00:00,1108.50000,1114.75000,1102.50000,1107.75000,992540,1062133
09/02/2005,17:00:00,1107.75000,1112.25000,1103.50000,1105.75000,648621,1042252
09/06/2005,17:00:00,1105.50000,1121.00000,1105.25000,1120.25000,802131,1058986
09/07/2005,17:00:00,1120.25000,1124.00000,1117.25000,1121.50000,741436,985758
09/08/2005,17:00:00,1121.00000,1122.25000,1115.25000,1117.75000,701992,432301
09/09/2005,17:00:00,1117.50000,1129.75000,1117.00000,1128.00000,742718,564234
09/12/2005,17:00:00,1128.25000,1130.50000,1124.75000,1126.00000,602597,662704
09/13/2005,17:00:00,1125.50000,1126.25000,1117.00000,1118.50000,1037023,793684
09/14/2005,17:00:00,1118.25000,1121.75000,1111.50000,1114.00000,835647,832796
09/15/2005,17:00:00,1114.00000,1118.00000,1110.25000,1113.00000,812263,879837
09/16/2005,17:00:00,1113.00000,1124.25000,1112.25000,1121.75000,847635,917790
09/19/2005,17:00:00,1122.00000,1122.50000,1112.75000,1117.50000,634914,906725
09/20/2005,17:00:00,1117.50000,1122.50000,1105.00000,1107.00000,898982,902372
09/21/2005,17:00:00,1107.00000,1109.00000,1093.75000,1095.50000,1051188,958180
09/22/2005,17:00:00,1095.50000,1102.25000,1090.25000,1099.25000,1093253,931369
09/23/2005,17:00:00,1099.00000,1104.25000,1094.50000,1100.00000,648656,919662
09/26/2005,17:00:00,1103.50000,1108.50000,1096.25000,1101.00000,856117,944518
09/27/2005,17:00:00,1101.00000,1105.50000,1095.50000,1101.25000,805798,948003
09/28/2005,17:00:00,1101.25000,1106.50000,1097.00000,1102.25000,820109,964967
09/29/2005,17:00:00,1102.00000,1114.00000,1095.75000,1111.25000,1179578,985700
09/30/2005,17:00:00,1111.00000,1115.50000,1109.50000,1113.75000,659840,966387
10/03/2005,17:00:00,1114.75000,1118.50000,1109.25000,1111.25000,772265,955842
10/04/2005,17:00:00,1111.00000,1115.00000,1096.00000,1096.25000,985820,956144
10/05/2005,17:00:00,1096.25000,1098.00000,1079.50000,1080.25000,1402657,973794
10/06/2005,17:00:00,1080.25000,1086.50000,1065.25000,1076.50000,1603807,984496
10/07/2005,17:00:00,1076.25000,1084.25000,1074.50000,1079.50000,872168,987250
10/10/2005,17:00:00,1079.00000,1084.00000,1069.00000,1069.50000,785969,994794
10/11/2005,17:00:00,1069.75000,1077.50000,1066.50000,1068.00000,963502,982630
10/12/2005,17:00:00,1068.75000,1074.50000,1056.75000,1058.00000,1380597,996929
10/13/2005,17:00:00,1058.50000,1064.00000,1051.25000,1057.50000,1206467,1022775
10/14/2005,17:00:00,1058.00000,1071.00000,1058.00000,1069.50000,1050869,1019795
10/17/2005,17:00:00,1069.25000,1075.25000,1065.75000,1073.75000,758747,1010574
10/18/2005,17:00:00,1073.75000,1076.25000,1060.25000,1061.00000,992428,1047525
10/19/2005,17:00:00,1061.75000,1080.50000,1053.25000,1080.00000,1505185,1071997
10/20/2005,17:00:00,1078.50000,1080.50000,1054.75000,1059.00000,1497794,1103676
10/21/2005,17:00:00,1059.25000,1069.50000,1055.25000,1063.25000,1144612,1084011
10/24/2005,17:00:00,1063.25000,1082.75000,1062.75000,1082.00000,968810,1105108
10/25/2005,17:00:00,1081.50000,1084.25000,1071.25000,1078.50000,976446,1116109
10/26/2005,17:00:00,1078.25000,1086.75000,1073.25000,1075.50000,1021568,1102403
10/27/2005,17:00:00,1075.00000,1075.50000,1060.25000,1062.00000,955560,1144591
10/28/2005,17:00:00,1061.00000,1080.75000,1059.00000,1079.25000,1034230,1093342
10/31/2005,17:00:00,1079.25000,1094.00000,1079.00000,1089.25000,1037613,1091630
11/01/2005,17:00:00,1083.50000,1090.00000,1082.50000,1085.75000,795867,1105204
